aws.database,AuroraInstance,aurora-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-Instance_48.svg
aws.database,Aurora,aurora.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Aurora_64.svg
aws.database,DatabaseMigrationServiceDatabaseMigrationWorkflow,database-migration-service-database-migration-workflow.png,Resource-Icons_07312025/Res_Database/Res_AWS-Database-Migration-Service_Database-migration-workflow-or-job_48.svg
aws.database,DatabaseMigrationService,database-migration-service.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_AWS-Database-Migration-Service_64.svg
aws.database,Database,database.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Database_64.svg
aws.database,DocumentdbMongodbCompatibility,documentdb-mongodb-compatibility.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-DocumentDB_64.svg
aws.database,DynamodbAttribute,dynamodb-attribute.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Attribute_48.svg
aws.database,DynamodbAttributes,dynamodb-attributes.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Attributes_48.svg
aws.database,DynamodbDax,dynamodb-dax.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Amazon-DynamoDB-Accelerator_48.svg
aws.database,DynamodbGlobalSecondaryIndex,dynamodb-global-secondary-index.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Global-secondary-index_48.svg
aws.database,DynamodbItem,dynamodb-item.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Item_48.svg
aws.database,DynamodbItems,dynamodb-items.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Items_48.svg
aws.database,DynamodbStreams,dynamodb-streams.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Stream_48.svg
aws.database,DynamodbTable,dynamodb-table.png,Resource-Icons_07312025/Res_Database/Res_Amazon-DynamoDB_Table_48.svg
aws.database,Dynamodb,dynamodb.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Dynamodb_64.svg
aws.database,ElasticacheCacheNode,elasticache-cache-node.png,Resource-Icons_07312025/Res_Database/Res_Amazon-ElastiCache_Cache-Node_48.svg
aws.database,ElasticacheForMemcached,elasticache-for-memcached.png,Resource-Icons_07312025/Res_Database/Res_Amazon-ElastiCache_ElastiCache-for-Memcached_48.svg
aws.database,ElasticacheForRedis,elasticache-for-redis.png,Resource-Icons_07312025/Res_Database/Res_Amazon-ElastiCache_ElastiCache-for-Redis_48.svg
aws.database,Elasticache,elasticache.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Elasticache_64.svg
aws.database,KeyspacesManagedApacheCassandraService,keyspaces-managed-apache-cassandra-service.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Keyspaces_64.svg
aws.database,Neptune,neptune.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Neptune_64.svg
aws.database,QuantumLedgerDatabaseQldb,quantum-ledger-database-qldb.png,Architecture-Service-Icons_07312025/Arch_Blockchain/64/Arch_Amazon-Quantum-Ledger-Database_64.svg
aws.database,RDSInstance,rds-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora_Amazon-RDS-Instance_48.svg
aws.database,RDSMariadbInstance,rds-mariadb-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-MariaDB-Instance_48.svg
